"scenario","Rt","Vaccine","date","hospitalisations_med","hospitalisations_baseline_med","hospitalisations_averted_med","hospitalisations_025","hospitalisations_baseline_025","hospitalisations_averted_025","hospitalisations_25","hospitalisations_baseline_25","hospitalisations_averted_25","hospitalisations_75","hospitalisations_baseline_75","hospitalisations_averted_75","hospitalisations_975","hospitalisations_baseline_975","hospitalisations_averted_975"
1,"History Based","100-Day Mission",2020-06-23,67621.446004431,68184.5770812271,1026.61497498911,54357.8197471174,55414.7968198597,368.595775971506,61632.8832058407,62784.6369600924,654.336576395829,76369.5021752144,77131.1211454865,1427.218491452,84959.5562012882,86689.8067698916,1854.00479529841
1,"History Based","100-Day Mission",2020-06-24,68331.2936948074,68938.7434285662,1110.8668337535,54838.3068474207,55939.4618016608,402.59524515699,62236.2494312103,63489.2747493363,701.377313207324,77289.9673088993,78168.7289519566,1543.12506926875,85756.3484089295,87626.1628189212,2002.40358990679
1,"History Based","100-Day Mission",2020-06-25,69023.0697544287,69730.9847409417,1204.08151268498,55260.8205078745,56448.9399599753,439.407111268859,62838.4390339533,64161.5767911349,753.638546592124,78178.843949065,79187.1296296946,1666.50245427168,86523.4413151107,88542.6314362222,2161.77436025356
1,"History Based","100-Day Mission",2020-06-26,69644.157388818,70568.5424463052,1305.73454072679,55672.4016834523,56955.2991261917,479.226169029267,63414.3366885542,64816.5937770694,807.35046731446,78886.5994121977,79823.6080193248,1797.29125521333,87271.2251864035,89449.2802225118,2331.77472621455
1,"History Based","100-Day Mission",2020-06-27,70248.7238432293,71408.3060234498,1415.65564273289,56080.6578155416,57465.4405773692,522.147762031919,63937.6697217462,65463.2482879514,866.476305610733,79412.5623895971,80613.8516313949,1935.54725289757,88005.1421413064,90351.4451911241,2512.15535422189
1,"History Based","100-Day Mission",2020-06-28,70837.1266436597,72199.0842598221,1533.37049517538,56484.4606858887,57977.7038394541,567.662464875017,64448.4975738614,66100.9006633621,930.926319819522,79913.8561901134,81681.1997763247,2083.09079662356,88722.5228006285,91246.3246304489,2702.80828786341
1,"History Based","100-Day Mission",2020-06-29,71408.6315559752,72937.9678054094,1658.43974227324,56882.5996977293,58490.7580660827,615.479209471888,64980.4024572109,66728.8292792864,1002.55967882751,80445.2050872608,82543.9108520908,2241.01998128648,89420.9068833763,92131.6045645352,2903.71456267226
1,"History Based","100-Day Mission",2020-06-30,72019.8248025806,73699.8898017305,1790.97025908819,57277.0778405713,59007.3221914786,666.628658853947,65511.8112435002,67350.0266439493,1083.4171493417,81292.6100539892,83217.2470179019,2408.71143548347,90101.4234296637,93014.5551195667,3117.49802371407
1,"History Based","100-Day Mission",2020-07-01,72599.0523142359,74449.4349509718,1932.10020355289,57671.7592358175,59533.1102751307,722.093104761374,66059.802081484,67978.1189280143,1173.14758012347,82165.7092298897,83955.2008592132,2588.73620824497,90865.545691646,93893.78700464,3348.19096470451
1,"History Based","100-Day Mission",2020-07-02,73168.3252369617,75159.2840953693,2083.62637597145,58071.6958487334,59998.0071439439,782.467746740208,66705.5349332256,68673.5835200454,1262.40654880957,82982.5920981388,84876.6274507262,2782.81328136935,91708.2653504155,94774.8180979226,3598.65050532245
1,"History Based","100-Day Mission",2020-07-03,73740.8267168933,75888.7652668311,2246.87583149423,58481.5442685131,60481.5890633212,848.13801349593,67358.3134760988,69383.1991598527,1364.84364701332,83650.9302634066,85807.075695328,2991.46178950189,92588.3514023894,95662.0975179353,3868.74636241122
1,"History Based","100-Day Mission",2020-07-04,74323.7106936761,76647.3058904335,2420.9073097195,58894.6817959483,60975.0286888781,918.973079806302,68059.8602935889,70097.9002783093,1482.74406557564,84307.3409386382,86733.9701078494,3206.74554937267,93465.2739775537,96545.4727433618,4144.88133641483
1,"History Based","100-Day Mission",2020-07-05,74950.2291403042,77378.0940572431,2600.65800920686,59287.1959137409,61463.6816113334,1003.40952972384,68599.3486376652,70787.115699049,1604.95399703913,85005.3885502397,87615.7951588225,3426.35118338181,94293.7850479358,97391.9386312239,4429.2251729777
1,"History Based","100-Day Mission",2020-07-06,75535.1689878787,78040.8540305192,2768.63179173799,59640.795467405,61936.5139201423,1093.72952951317,69085.7278099581,71426.1972113985,1731.34237932054,85623.2276838708,88420.5147944631,3644.69674288457,95044.0698693368,98249.6527301763,4715.8568924062
1,"History Based","100-Day Mission",2020-07-07,76082.142468933,78608.6382834252,2931.59469555589,59952.0701199956,62390.0243752179,1189.69217371067,69512.6425596229,72007.9602912325,1869.43569924934,86143.4313263536,89140.7228530187,3859.705457546,95677.6923828129,99090.5273170457,5001.72982685815
1,"History Based","100-Day Mission",2020-07-08,76611.1774326275,79128.7785162205,3093.67990550764,60228.1238027472,62828.6600291415,1291.15527462858,69896.7646038457,72537.5670137559,2029.94799352971,86546.9721480562,89786.1079129927,4062.28997817532,96289.1463900777,99858.6721034586,5287.05226087612
1,"History Based","100-Day Mission",2020-07-09,77066.8954275962,79683.5990037563,3256.3559971716,60480.6203371949,63260.5655830115,1398.04764873449,70264.0807927072,73025.4351898516,2200.60164477539,86894.5604076329,90373.469426786,4240.77796616966,96850.7924071558,100740.235033948,5573.44611075338
1,"History Based","100-Day Mission",2020-07-10,77402.7654251171,80228.5350288401,3421.10056837957,60721.6753855273,63647.5859739886,1510.4010525063,70589.9209247575,73482.5228676637,2367.69196892037,87199.4099174026,90919.9218610765,4440.99191827111,97374.7899860898,101731.888706122,5862.72676461427
1,"History Based","100-Day Mission",2020-07-11,77704.8378876716,80692.4204425763,3589.28107656208,60957.3257176221,64024.9040426341,1627.93258762013,70882.6642175312,73916.1523801529,2531.3390853845,87471.5945072934,91436.8155498105,4658.57646598319,98156.9142554655,102628.867386526,6156.6852602392
1,"History Based","100-Day Mission",2020-07-12,78023.1958999545,81137.4665467559,3786.13380527974,61182.9646919847,64396.4002803451,1751.8892445076,71143.2491637981,74299.9837050466,2696.2924517045,87716.407389291,91926.498716425,4865.7153671471,98933.5356927888,103299.242796251,6457.29145458485
1,"History Based","100-Day Mission",2020-07-13,78308.9592327035,81564.3206547264,3990.18581033875,61392.8527376092,64754.8793153477,1883.00731789277,71385.5131379084,74644.4288876039,2868.81430771532,87936.8763681089,92389.4940994239,5076.94327450973,99633.8031065341,104124.719672167,6766.68634940268
1,"History Based","100-Day Mission",2020-07-14,78627.6931248895,81974.4578191809,4201.53966879924,61585.2743438903,65098.7897367785,2016.50074459397,71607.8883536331,75016.0206306851,3029.64034348342,88135.8480264693,92828.2450150607,5310.72182963697,100223.026272652,104990.758203362,7085.23299206453
1,"History Based","100-Day Mission",2020-07-15,78932.7000404441,82370.2681699903,4420.27275244491,61762.0468359592,65430.9275371216,2145.01394594717,71848.3815596767,75451.0489129979,3209.33584424337,88383.8554318157,93247.0331197249,5553.06337750887,100702.990382188,105756.618508421,7412.85290461689
1,"History Based","100-Day Mission",2020-07-16,79204.8281827666,82754.825174561,4646.27810203539,61926.8268500932,65756.4930504287,2280.19315683032,72110.8506530396,75826.2008069033,3414.54499007793,88880.2640801118,93650.8317541387,5802.85512782595,101078.009968629,106444.335026289,7749.45423784551
1,"History Based","100-Day Mission",2020-07-17,79449.6503237695,83129.9361576881,4857.33410574255,62091.590790753,66080.0458414062,2423.0072518112,72344.0909444576,76270.6471485266,3626.90315109203,89132.7518866445,94043.2812188505,6060.07341562302,101363.918958236,107056.964334443,8094.52729143325
1,"History Based","100-Day Mission",2020-07-18,79645.6913302639,83472.2452678322,5071.32916950797,62302.2095003065,66384.1415748981,2593.14936766617,72540.9157766866,76718.9226649056,3848.08796477371,89273.3238871957,94401.3149536653,6322.33086805339,101561.794085954,107587.000054826,8443.64099519058
1,"History Based","100-Day Mission",2020-07-19,79729.8929851776,83719.7626687176,5313.18058477488,62406.9981819587,66617.3100088539,2767.57096623966,72620.4188863963,77085.2190904242,4037.74598813403,89295.7404846744,94661.2671202956,6582.46894190733,101626.814379143,107986.935153738,8786.67093060087
1,"History Based","100-Day Mission",2020-07-20,79657.1377215386,83829.9204216588,5566.52403662738,62390.8219918581,66741.7061047778,2943.80134211941,72539.5431428682,77296.6984526333,4225.01222394246,89179.663443982,94777.2415635392,6835.02405082065,101495.634089434,108222.805320993,9116.40564630746
1,"History Based","100-Day Mission",2020-07-21,79422.8234568174,83843.7168744032,5798.53630807254,62246.632301048,66751.7121235,3121.2978847801,72317.4882291207,77344.9474570106,4413.24378267577,88919.2797903981,94743.0318478314,7076.09945165264,101049.180489914,108294.724823235,9431.35702489971
1,"History Based","100-Day Mission",2020-07-22,79050.3705349951,83763.3522765407,5995.32598217619,61959.1374892442,66663.4324504322,3295.27925864976,71963.8204582335,77251.595926531,4595.84303706137,88534.2718229072,94579.5162511013,7307.12876633139,100468.159898347,108225.958643011,9732.97674158718
1,"History Based","100-Day Mission",2020-07-23,78574.6808289179,83590.5834573237,6187.82035244833,61585.1931223503,66503.3841935969,3436.0789908876,71520.2879158556,77027.5530781536,4757.69054293767,88054.8491642755,94318.8372338921,7533.31317447302,99867.7097294601,108054.436309427,10023.6065689239
1,"History Based","100-Day Mission",2020-07-24,78030.0684877098,83355.4438040304,6381.90070015467,61153.0381557418,66297.9843041318,3565.65626706939,70998.8176226351,76732.3234495097,4942.9973125982,87645.2416281709,93993.1694955501,7753.15769848111,99190.3019392771,107807.16047652,10306.6201146236
1,"History Based","100-Day Mission",2020-07-25,77442.5070470818,83081.9285729825,6577.27846825554,60685.4396914879,66067.1348956441,3698.87685062981,70382.7990947707,76367.522674611,5119.16690423856,87280.6254707336,93627.8283777932,7959.67888184853,98464.7395721036,107507.775245646,10585.6784181164
1,"History Based","100-Day Mission",2020-07-26,76814.695151844,82646.4130413589,6770.47427121942,60197.8234917526,65821.9328341787,3837.66367700154,69731.4138208882,75948.6710921445,5329.60066242478,86870.6733511802,93238.6429172266,8162.53583303898,97709.1094107842,107171.326007577,10864.2321906551
1,"History Based","100-Day Mission",2020-07-27,76163.9106984961,82197.7784623429,6976.50790908768,59700.7295422073,65570.3339194247,3983.50625464484,69113.142963538,75511.1402614796,5552.78982775154,86177.6871233089,92836.5864527823,8361.04103372104,96924.7276818968,106728.071824464,11145.3011354872
1,"History Based","100-Day Mission",2020-07-28,75510.3841459345,81752.8626605271,7224.34845749834,59201.9354009962,65320.2915701541,4137.69452181202,68514.473682377,75099.7286780819,5786.79103567916,85400.986050082,92431.1137448525,8561.38021342473,96119.9257923941,106148.194214911,11432.3605553475
1,"History Based","100-Day Mission",2020-07-29,74869.1882730943,81321.8808088663,7446.1602697267,58707.5510020474,65080.0740370671,4301.19759820206,67780.741809428,74701.3961456752,6024.00944763757,84608.2289070242,92263.3670961852,8767.78524856535,95302.5954304697,105560.434636393,11727.7489919482
1,"History Based","100-Day Mission",2020-07-30,74280.2684789653,80913.7608134389,7632.69458817438,58222.4139338503,64857.545826213,4474.87678870676,67079.6805655216,74309.8113832511,6242.93674583076,83839.1992668186,92106.1509200239,8979.29594761327,94479.9620729769,104985.273539043,12065.0465370592
1,"History Based","100-Day Mission",2020-07-31,73711.791319033,80536.4729009955,7877.11510573928,57750.4500447051,64659.8170055571,4659.6467010637,66430.1612958352,73931.9708508629,6474.64462411655,83072.7136004314,91826.8195109736,9218.0682848569,93659.581522276,104418.390963683,12439.0744891104
1,"History Based","100-Day Mission",2020-08-01,73166.2632231652,80196.5209663972,8105.58480809172,57295.4383415882,64486.2345165916,4854.35842530032,65744.5021294546,73573.7927651786,6710.78365395455,82438.8627163755,91563.6786332768,9433.50237446036,92854.9565091482,103872.019383002,12825.4662097526
1,"History Based","100-Day Mission",2020-08-02,72640.0333828144,79896.0822514306,8320.85305224284,56860.6894578645,64322.5278003405,5054.48396992426,65125.3046442612,73189.9180263266,6930.17741439955,81850.4475509783,91330.0544594854,9638.92134975204,92084.8197260047,103364.278575208,13212.8460839741
1,"History Based","100-Day Mission",2020-08-03,72127.3667289803,79632.3960629026,8523.26345101407,56446.7155383764,64155.5117911589,5255.93830095285,64589.3250031249,72774.3480430593,7149.2984275716,81425.2068431852,91125.0066511467,9854.83850015966,91358.7964790931,102904.618163651,13594.4645278189
1,"History Based","100-Day Mission",2020-08-04,71624.2434762042,79400.8333493636,8750.06526127263,56051.8193541734,63920.2199114954,5456.80024597238,64150.2518256982,72415.9776761515,7361.82896120924,80994.1462567093,90944.7239883503,10149.18961553,90778.0965960509,102491.524504371,13968.4733292778
1,"History Based","100-Day Mission",2020-08-05,71129.643028803,79176.6206812839,9030.10643302789,55674.0297468892,63652.4634565803,5646.5679840818,63784.186677797,72105.9845183581,7569.24281458175,80549.0571479735,90785.3960744982,10379.952588557,90245.069454853,102117.98245207,14336.2808489864
1,"History Based","100-Day Mission",2020-08-06,70647.1313000135,78984.4434777436,9229.20628654816,55312.1080187013,63388.2418660822,5834.52760914356,63429.8276515159,71853.371963454,7775.10530558164,80070.4817059376,90628.0211779319,10615.9279403929,89733.5508932765,101776.206953675,14701.0321362436
1,"History Based","100-Day Mission",2020-08-07,70238.0606173434,78830.3573319453,9495.16375852259,54965.5531736007,63136.2632259271,6024.85454532268,62938.1996918283,71683.0350027579,7990.93962972035,79581.7915282009,90466.3647579719,10873.9100776266,89237.6207736824,101459.871327515,15066.4847492117
1,"History Based","100-Day Mission",2020-08-08,69834.3260625461,78699.844727525,9786.19755406879,54629.1382313829,62890.895099963,6215.85509408001,62503.9915363242,71529.1817910472,8284.70338049383,79014.2923594365,90319.2304277847,11230.9837802226,88745.7811333697,101152.834320505,15433.6321325422
1,"History Based","100-Day Mission",2020-08-09,69414.1917303384,78560.0022507262,10000.2426654864,54288.4947690683,62631.1264403783,6400.889565446,62115.2119953063,71360.4410109041,8574.2531362613,78543.7773142909,90154.8690573191,11561.3842870841,88235.6331390559,100820.631205592,15812.06410705
1,"History Based","100-Day Mission",2020-08-10,68960.0971517895,78433.8894470004,10203.7680604004,53931.6032497477,62446.342860724,6574.45607313173,61693.0506804501,71160.3136052783,8788.69132338771,78044.8544604808,89946.8492074064,11848.0419276773,87689.5550245888,100435.928597893,16195.8319562603
1,"History Based","100-Day Mission",2020-08-11,68465.7986063646,78246.2071392478,10490.9600355891,53532.1998565615,62189.3249051375,6735.01143267734,61197.2261555749,70923.8695378475,8994.01838884136,77498.4605868889,89684.9434348926,12114.1974489398,87107.7536316794,99989.3216966366,16572.2532998965
1,"History Based","100-Day Mission",2020-08-12,67908.1768121104,78000.6278890778,10715.4690508372,53080.5344113342,61862.0746615982,6883.47300787748,60656.7217367801,70654.3526331787,9200.16784997396,76909.1596970261,89367.7675832502,12440.0054239439,86495.4018767647,99484.5188920871,16941.1260394318
1,"History Based","100-Day Mission",2020-08-13,67250.6167405094,77708.6173127886,11001.3699572857,52600.7967399576,61484.3065879462,7022.06663012629,60097.4068754677,70359.0128898539,9413.30680135911,76245.4687734402,89006.7564571049,12665.4285470176,85973.5638739176,98979.6056398885,17302.6386509003
1,"History Based","100-Day Mission",2020-08-14,66567.8614319855,77383.3452398621,11206.6790221305,52051.6772493489,61071.6812824737,7153.36235837208,59519.8459147992,70008.0605265315,9554.49265163336,75430.8182798232,88613.0311760411,12876.4324946042,85417.8141198341,98481.8034301816,17658.4406761218
1,"History Based","100-Day Mission",2020-08-15,65874.1727153568,77045.3785867235,11364.352449628,51466.2898996217,60641.2260203142,7281.49287719937,58907.3286137055,69604.3371615862,9738.54324146629,74583.1893977068,88210.7708982023,13077.9153463319,84848.9170138333,97967.6830180181,18013.1050814717
1,"History Based","100-Day Mission",2020-08-16,65191.0179445215,76724.9192237869,11532.5431433064,50882.695801023,60210.8141069885,7411.64237406897,58292.3697294403,69189.0702934265,9914.15758132149,73895.1525967047,87843.8397228904,13286.2569571559,84302.6531792916,97478.7247294391,18375.8978097421
1,"History Based","100-Day Mission",2020-08-17,64532.9156864268,76421.6160302205,11785.5597126059,50288.7718945951,59792.5681897942,7547.22298895771,57680.5353076492,68789.2661049543,10165.5428020487,73300.725547175,87542.9101162844,13572.5465786436,83803.8203833039,97044.1533637501,18754.2233263223
1,"History Based","100-Day Mission",2020-08-18,63923.0482916788,76075.7529079359,12026.3489564835,49711.0809587478,59391.7458271449,7689.52993941172,57073.9933724916,68407.6838826611,10371.7439048055,72793.8110370683,87315.1237781732,13920.3783263679,83357.9472324697,96677.3706238406,19151.0631097156
1,"History Based","100-Day Mission",2020-08-19,63374.7614172146,75749.3308869156,12260.04620126,49151.6763616427,59009.3615904795,7838.59122987403,56472.8448087648,68080.9008593265,10489.6773707825,72308.7397545175,87125.637337244,14323.420374466,82958.1883757977,96367.0467364359,19566.1925388825
1,"History Based","100-Day Mission",2020-08-20,62854.1924844695,75440.1727836721,12498.7390629613,48607.3868889452,58644.8119750337,7994.00664657225,55876.191305236,67803.4721399584,10635.6951030629,71825.943655536,86973.9357534111,14745.7902370486,82592.907713652,96099.3475123121,19998.3645937766
1,"History Based","100-Day Mission",2020-08-21,62354.3173958858,75146.0039370249,12694.1702808273,48075.2784455648,58297.0976202427,8155.25896927851,55282.965587244,67540.0410036547,10858.7708460106,71362.0075610511,86858.724747944,15185.6014773337,82250.7263160459,95862.2789887096,20446.1946837534
1,"History Based","100-Day Mission",2020-08-22,61870.0611324227,74867.6694150734,12904.236517871,47550.5386011689,57965.6523293414,8322.1648181101,54733.3768331603,67291.2922850408,11098.8846597982,70871.8837292177,86769.9815806282,15620.6932546365,81925.831899776,95649.1500497429,20908.4469709007
1,"History Based","100-Day Mission",2020-08-23,61398.7409603659,74682.1640142803,13192.6918919879,47026.2188953757,57702.3844593876,8495.03346276148,54212.3359266793,67112.1256135833,11266.9453216413,70447.4456651726,86684.6735907126,16044.3843939202,81619.9542831374,95460.8495319856,21383.7614729745
1,"History Based","100-Day Mission",2020-08-24,60940.7453561351,74605.7707560843,13518.4354440415,46514.5589155756,57536.3340109255,8673.69821189202,53702.0210915598,66968.5175229841,11472.1410512497,69875.3815352758,86561.5790871152,16422.5822764118,81334.604745521,95298.0707970986,21869.890572217
1,"History Based","100-Day Mission",2020-08-25,60496.7495143397,74555.1357627109,13805.1281871143,46016.5564686924,57376.6786341428,8857.89150299655,53203.2612225119,66769.0417143962,11683.811346342,69322.3764296591,86465.8644289344,16864.8406820025,81067.6121267869,95158.3309624582,22361.351827748
1,"History Based","100-Day Mission",2020-08-26,60066.44254911,74527.4730809177,14163.2676448328,45532.1592855591,57225.6229656246,9047.41559624334,52766.5834130062,66466.196865864,11923.2573465232,68960.4096101794,86394.6581353724,17376.6922552054,80814.2688151621,95051.0763821583,22855.3763072338
1,"History Based","100-Day Mission",2020-08-27,59649.3290377818,74500.4289919898,14487.0844595143,45060.9313850086,56976.7505006106,9242.27342166709,52344.7405212406,66405.1794385664,12145.2524283871,68586.8071336826,86345.1450712881,17869.3895925479,80569.2869745071,95057.5940943891,23352.2192083618
1,"History Based","100-Day Mission",2020-08-28,59244.79069926,74422.5530681805,14769.9688651484,44602.3788037439,56697.2412963905,9442.5519490976,51933.0085610886,66171.2272056672,12374.2118757942,68133.0688030206,86315.2844725849,18287.6198572855,80327.980151123,95077.493768533,23839.1229912305
1,"History Based","100-Day Mission",2020-08-29,58838.4914150808,74360.7674962461,15057.7238983639,44155.864447596,56433.624193869,9648.47323360374,51525.7448312126,65999.2158577358,12624.8633372428,67619.5065445898,86306.0067436477,18656.2797817913,80087.2520380631,95110.2882148124,24313.5344643395
1,"History Based","100-Day Mission",2020-08-30,58418.2214661177,74304.3214254331,15443.3345964591,43720.0454117028,56184.5296852031,9860.04489185091,51111.7169791012,65803.2181226664,12891.8763044732,67096.3607964259,86321.5376814575,19036.4768337317,79845.5290961421,95160.2490748623,24806.8478087564
1,"History Based","100-Day Mission",2020-08-31,57992.7073661983,74244.5773680806,15841.1238448749,43293.4754717175,55948.4861592849,10077.0214939366,50688.6362035124,65633.0822002093,13226.9637402709,66557.2135002605,86363.7413004273,19416.3615795961,79601.2717147028,95228.8169755403,25325.9427458785
1,"History Based","100-Day Mission",2020-09-01,57559.6807333527,74178.1316290375,16248.8493265507,42875.1425580006,55725.085136933,10299.127084021,50334.6178436694,65459.0058065327,13490.8315956871,66000.6129596351,86430.5136165889,19872.3308297825,79354.385495084,95313.6842093597,25871.3510510084
1,"History Based","100-Day Mission",2020-09-02,57120.3216478683,74105.621151677,16660.3196645658,42464.5545335003,55514.9193411143,10526.1726680221,49986.5704124695,65324.5010926222,13754.269779445,65428.616448874,86506.5624240926,20321.0432689448,79084.636747741,95380.2796296755,26439.5328324856
1,"History Based","100-Day Mission",2020-09-03,56665.4464008816,74029.3826919993,17045.7282924919,42061.6288017354,55319.0580159262,10758.1948467643,49633.9914759406,65180.6932575856,14053.8943240182,64844.7035939724,86406.9491025275,20774.4805656932,78770.6820258198,95465.3346295805,27025.8579849606
1,"History Based","100-Day Mission",2020-09-04,56191.4132457446,73952.3583267182,17416.7548762061,41666.594825422,55166.392819132,10995.294666436,49271.0219285512,65056.5607207168,14350.6207527562,64252.7401007491,86309.7324222528,21243.5438719499,78450.4593356276,95565.1344879344,27625.9505527403
1,"History Based","100-Day Mission",2020-09-05,55772.9633978057,73877.1678427591,17792.1800552974,41280.9249332647,55060.4255665385,11237.931915549,48759.7245766117,64973.0929719444,14687.1212841653,63651.1007341912,86225.2080343212,21726.8510761512,78124.7136219935,95674.7931592958,28235.2750310762
1,"History Based","100-Day Mission",2020-09-06,55366.5211771477,73805.9130650859,18165.5473613685,40908.2376201033,54994.1662807485,11486.6965218813,48207.0871481373,64889.2233656731,15044.6364786591,63049.6617815819,86159.2477353825,22225.0533527895,77793.6527352147,95791.924117074,28844.2946882668
1,"History Based","100-Day Mission",2020-09-07,54960.314970584,73739.4846574511,18531.7210138742,40550.9109297883,54945.3604028886,11741.6232686417,47689.4327131802,64831.6248561442,15396.2173786671,62479.2721429221,86115.1972008505,22736.864988713,77457.8255949054,95914.3949941233,29444.5515617399
1,"History Based","100-Day Mission",2020-09-08,54622.9343812068,73677.8595026132,18888.4974413712,40209.3464459485,54912.691339088,12001.7867015033,47201.2273931442,64767.2714990185,15757.5795432349,61943.0260293338,86091.7146258857,23234.9975344952,77116.6757773639,96039.5568549763,30031.7884943135
1,"History Based","100-Day Mission",2020-09-09,54298.2980145401,73620.5801830162,19235.1269214596,39882.8007485864,54894.117684578,12264.796693242,46739.1625126031,64692.9681010981,16127.0501160446,61418.2867332847,86084.8683653245,23732.0587488249,76769.1291736024,96164.7323416295,30604.0721531488
1,"History Based","100-Day Mission",2020-09-10,53949.1516662777,73567.0401228137,19571.9127432883,39569.9687039672,54887.3475920939,12530.7098160472,46340.1541490354,64633.5974811761,16505.4222328104,60875.5553039621,86089.9491857981,24225.0422394738,76414.0070188191,96287.4985349614,31167.3380604252
1,"History Based","100-Day Mission",2020-09-11,53579.6948340727,73516.3747535378,19899.4837259162,39269.405683487,54865.1356359597,12798.6929978869,46072.2762085399,64610.7477168567,16872.5616980733,60349.6719050263,86129.7959473392,24710.5161006044,76049.9900687797,96393.7494697136,31722.2181252038
1,"History Based","100-Day Mission",2020-09-12,53277.5774263016,73458.1415415577,20213.4078997228,38978.9825178289,54844.2527945387,13068.6664244139,45855.883702885,64604.0622590129,17230.3079167794,59956.0580090434,86228.400281643,25139.4430356376,75669.9285240931,96481.3878877566,32254.4668775758
1,"History Based","100-Day Mission",2020-09-13,52962.2743320697,73367.6117208055,20519.7143965499,38695.2101530083,54827.9121050533,13340.8089467314,45636.0220671164,64631.8311126369,17574.4784787083,59551.467981273,86282.7143371988,25525.4778425798,75259.4805697557,96537.7367695805,32752.5410308214
1,"History Based","100-Day Mission",2020-09-14,52623.3819170968,73227.4443574131,20851.3596188094,38415.0156359063,54812.4572679249,13614.8992074123,45257.0177231741,64640.2241156748,17900.1305429921,59064.8817065474,86273.0277497453,25871.4423267245,74805.4063387743,96551.4918891919,33209.1863467743
1,"History Based","100-Day Mission",2020-09-15,52258.9219309721,73035.8716313803,21168.5668036126,38136.8797024275,54796.5633251998,13890.8713328815,44849.3447849007,64599.4349663766,18206.6809524098,58512.1367182222,86170.3845770521,26177.2975088955,74305.9010703219,96495.4046848078,33624.6559828698
1,"History Based","100-Day Mission",2020-09-16,51873.0268371463,72801.9874695997,21474.2677014296,37860.7738532083,54780.9571209543,14168.8577115293,44432.6013668061,64376.6009461224,18496.6414509502,57902.3902922234,85973.4318578287,26448.7867547093,73765.892506077,96339.2642922366,34003.9160568959
1,"History Based","100-Day Mission",2020-09-17,51472.7480770425,72543.5050046147,21764.4722517385,37587.5305141611,54705.4658403992,14449.357418658,43993.8853507816,64209.7576774875,18782.2934521103,57250.2761727049,85811.1558837128,26693.7897270024,73193.2330556107,96135.2459364921,34353.8552159914
1,"History Based","100-Day Mission",2020-09-18,51065.7283217887,72326.611717059,22044.4984107667,37312.4234008398,54539.3197927173,14733.0078690422,43564.7288734195,64042.7649849115,19090.6057740836,56685.3090064308,85717.4311449107,26920.0306540177,72596.2185860468,95896.1881416292,34692.8475070844
1,"History Based","100-Day Mission",2020-09-19,50661.736954373,72071.9460963767,22348.9125430469,37044.6892825765,54371.4103306975,15022.3700457002,43066.7777159863,63962.6410400182,19323.4059348569,56236.3584013929,85614.1313620485,27165.8902017136,71985.7319265635,95636.6792350628,35029.9030191395
1,"History Based","100-Day Mission",2020-09-20,50273.5298103451,71771.856507941,22670.0734077962,36790.4141409991,54218.0549768102,15357.0833158124,42566.9266040957,63775.469122908,19524.090445226,55784.0082775752,85512.7878321825,27413.7882149542,71376.595023019,95373.3915589367,35365.3039809643
1,"History Based","100-Day Mission",2020-09-21,49818.8391418694,71496.5530411373,22920.7254442739,36553.8000065331,54090.7578971354,15730.4140593245,42088.6427776292,63469.8456175686,19765.5666763398,55377.8127016968,85346.0402869303,27660.2622920866,70779.2683678437,95118.5161779243,35705.686854038
1,"History Based","100-Day Mission",2020-09-22,49363.4776286896,71347.0763726488,23170.7059377582,36336.1114998893,53993.6403772369,16124.2870141535,41663.1471412781,63211.4777182144,19995.0739518129,54982.1882472174,85109.8416470535,27910.3342989385,70197.564199709,94889.2415281767,36053.9928469308
1,"History Based","100-Day Mission",2020-09-23,48930.0482371105,71223.6169674685,23435.9444244867,36083.9492696853,53847.664356571,16493.3871229074,41288.8018511332,63196.2100490029,20330.6443770391,54597.5532742176,84895.62663435,28164.7995677321,69631.1477231297,94675.2869493834,36410.5314726351
1,"History Based","100-Day Mission",2020-09-24,48517.5512766199,71139.0870520563,23762.0102427969,35776.4695090816,53689.3286665945,16850.8216871109,41022.4658792368,63435.0354371447,20709.9612121738,54153.7353774592,84880.8256179894,28423.7987675658,69077.8861389591,94475.9247584036,36774.6955582575
1,"History Based","100-Day Mission",2020-09-25,48124.7196692403,71094.5521879775,24113.4265995541,35485.4474776388,53551.2897249845,17220.5448864313,40797.6637360484,63655.934572874,20977.7630899169,53839.1629842278,84826.9578861163,28687.3915959392,68535.6260787138,94290.2832809766,37145.8018724387
1,"History Based","100-Day Mission",2020-09-26,47751.6381251837,71106.6486251636,24505.0457568325,35212.2384824639,53476.8911736953,17602.2697849304,40635.017828371,63960.9753796715,21242.6599332257,53540.822053161,84772.5122012988,28956.5080551244,68007.2942903094,94123.8327307938,37525.2121059748
1,"History Based","100-Day Mission",2020-09-27,47463.9389717361,71176.6360638702,24701.35676537,34961.8867096119,53427.743327078,17996.0026444966,40516.0067927114,64261.3811783642,21574.2888581909,53201.1922753472,84744.8329409944,29233.0058069307,67503.1339149192,93991.4237896049,37917.4041504333
1,"History Based","100-Day Mission",2020-09-28,47222.0707405714,71267.8997944568,24900.6728340558,34704.8847851769,53437.8257632124,18402.002803899,40327.7483618967,64410.4701700587,21958.0489196759,52740.832968617,84718.0258673725,29599.1274978823,67029.9054780519,94026.0971552911,38325.7582019525
